Index,City,Country
32902,12336,228
32903,43496,87
32904,23458,136
32905,48173,30
32906,1424,4
32907,42352,49
32908,26200,110
32909,26370,123
32910,17524,37
32911,16169,219
32912,10638,20
32913,37408,65
32914,27697,225
32915,10031,151
32916,22116,202
32917,36362,144
32918,25158,196
32919,39933,94
32920,34589,85
32921,1398,239
32922,673,183
32923,16000,201
32924,40970,57
32925,48446,77
32926,11976,203
32927,22165,25
32928,47887,226
32929,3215,125
32930,30568,202
32931,32206,180
32932,38722,37
32933,24301,71
32934,21279,128
32935,5364,169
32936,11029,34
32937,11966,223
32938,33866,198
32939,6273,167
32940,29495,73
32941,24065,151
32942,24502,19
32943,44463,3
32944,39392,20
32945,7779,176
32946,22418,29
32947,22247,102
32948,5701,78
32949,2587,29
32950,31062,123
32951,22807,4
32952,7125,167
32953,5263,234
32954,23139,148
32955,47471,152
32956,42653,10
32957,37166,114
32958,17174,51
32959,21208,99
32960,46927,70
32961,30130,44
32962,10605,128
32963,15583,105
32964,3583,39
32965,21304,205
32966,27349,187
32967,36527,237
32968,37209,220
32969,11983,110
32970,2354,87
32971,29272,37
32972,2042,9
32973,13398,63
32974,31657,29
32975,5666,14
32976,38830,201
32977,41092,59
32978,3488,158
32979,43416,143
32980,15967,49
32981,1165,1
32982,35912,142
32983,21666,39
32984,14524,221
32985,45216,194
32986,27504,196
32987,36234,197
32988,14009,86
32989,27615,113
32990,9937,112
32991,31620,41
32992,44611,214
32993,45936,86
32994,42513,128
32995,29991,25
32996,4959,215
32997,18663,105
32998,14197,154
32999,36345,54
33000,11010,182
33001,29640,207
33002,29288,95
33003,37527,53
33004,47497,216
33005,34207,233
33006,29139,194
33007,12865,179
33008,30810,106
33009,11000,123
33010,11248,202
33011,15220,48
33012,43074,92
33013,46371,2
33014,25766,102
33015,13227,171
33016,22800,35
33017,5141,200
33018,28894,215
33019,15572,214
33020,32949,50
33021,27823,218
33022,47607,153
33023,35052,172
33024,26790,105
33025,37182,113
33026,12082,145
33027,48885,187
33028,14510,216
33029,17680,15
33030,7991,201
33031,28554,159
33032,17770,167
33033,20573,173
33034,9689,157
33035,6239,138
33036,26431,51
33037,6301,209
33038,11957,59
33039,43762,99
33040,17800,189
33041,18402,192
33042,8856,114
33043,44956,25
33044,8483,122
33045,21359,202
33046,15420,96
33047,470,52
33048,20313,45
33049,16927,48
33050,3711,105
33051,46570,18
33052,570,176
33053,13217,79
33054,38483,129
33055,32645,15
33056,8925,240
33057,19944,220
33058,5029,147
33059,896,201
33060,1599,28
33061,30125,59
33062,33800,208
33063,43307,163
33064,2131,87
33065,14577,235
33066,25064,83
33067,6709,176
33068,19464,58
33069,17074,98
33070,39401,175
33071,38581,136
33072,23465,189
33073,44173,183
33074,44373,159
33075,3300,41
33076,29417,55
33077,3886,118
33078,45107,10
33079,3218,37
33080,32900,37
33081,35259,229
33082,3554,230
33083,44160,177
33084,44838,147
33085,48848,19
33086,35691,133
33087,38166,3
33088,99,171
33089,30458,147
33090,42020,5
33091,45257,84
33092,32193,126
33093,32384,159
33094,38747,165
33095,21533,73
33096,14676,187
33097,44793,238
33098,26907,160
33099,28540,86
33100,22076,46
33101,4152,226
33102,11964,50
33103,16640,128
33104,43341,106
33105,42322,25
33106,13844,195
33107,38510,241
33108,19152,41
33109,29320,75
33110,10354,166
33111,37622,5
33112,171,40
33113,13866,80
33114,5173,6
33115,11529,118
33116,33299,138
33117,5003,37
33118,46642,70
33119,49141,188
33120,32726,149
33121,27704,113
33122,41888,93
33123,48999,108
33124,483,228
33125,45222,32
33126,43877,31
33127,40315,166
33128,28227,202
33129,6824,85
33130,1456,223
33131,871,68
33132,3353,193
33133,14377,116
33134,21705,104
33135,23023,220
33136,22527,145
33137,39788,122
33138,36940,153
33139,43123,193
33140,6907,179
33141,6023,92
33142,46120,133
33143,6374,102
33144,13682,168
33145,47416,20
33146,34529,136
33147,24259,57
33148,43792,218
33149,5336,31
33150,44929,144
33151,769,90
33152,11884,161
33153,37677,81
33154,27275,177
33155,10442,71
33156,33587,147
33157,16955,216
33158,39132,189
33159,15754,185
33160,20791,121
33161,39677,176
33162,43451,173
33163,15578,84
33164,4124,159
33165,5716,191
33166,17209,204
33167,47549,89
33168,21042,195
33169,43715,159
33170,27384,159
33171,34398,100
33172,4600,127
33173,37747,44
33174,15943,61
33175,48950,74
33176,19585,41
33177,4598,46
33178,804,110
33179,2316,48
33180,33579,101
33181,44577,117
33182,29551,235
33183,39070,61
33184,12305,118
33185,10848,164
33186,35018,231
33187,32768,139
33188,28882,160
33189,32455,137
33190,47304,144
33191,37865,127
33192,24595,140
33193,11985,68
33194,44970,228
33195,45675,28
33196,16551,125
33197,17789,187
33198,48905,156
33199,30175,230
33200,3238,2
33201,3392,10
33202,35152,134
33203,38106,3
33204,12962,72
33205,45804,229
33206,11653,140
33207,8843,112
33208,38732,218
33209,37479,180
33210,21543,12
33211,10306,4
33212,43405,142
33213,7996,0
33214,45726,163
33215,42128,128
33216,1559,75
33217,43257,43
33218,20782,182
33219,2723,34
33220,33539,229
33221,18871,188
33222,11994,57
33223,2800,192
33224,40982,73
33225,39987,117
33226,39877,112
33227,32802,110
33228,1452,167
33229,30496,234
33230,4310,175
33231,14500,35
33232,8359,82
33233,5903,173
33234,12447,177
33235,24561,85
33236,34910,101
33237,11387,173
33238,5118,82
33239,13558,116
33240,4333,233
33241,32082,71
33242,5007,207
33243,3966,78
33244,43802,182
33245,29622,236
33246,14058,179
33247,4493,83
33248,7241,198
33249,6440,55
33250,47957,78
33251,5230,169
33252,35621,170
33253,22528,221
33254,31376,241
33255,48051,70
33256,28364,97
33257,5133,199
33258,39040,232
33259,3521,63
33260,20636,68
33261,45398,32
33262,10754,59
33263,41286,84
33264,38407,138
33265,42440,45
33266,48922,166
33267,31499,170
33268,48799,97
33269,24894,179
33270,42735,25
33271,29475,208
33272,23338,101
33273,16721,175
33274,6324,109
33275,36701,85
33276,42600,232
33277,22899,206
33278,39309,81
33279,18262,210
33280,15837,50
33281,37159,181
33282,30984,195
33283,10193,141
33284,8565,49
33285,48580,165
33286,41750,79
33287,2729,231
33288,36933,204
33289,15993,101
33290,33493,183
33291,40764,166
33292,9606,117
33293,36408,68
33294,2308,128
33295,48354,226
33296,12153,72
33297,20722,35
33298,8745,231
33299,12714,83
33300,20917,221
33301,7777,141
33302,29069,73
33303,34887,232
33304,9006,100
33305,36054,155
33306,548,86
33307,1870,235
33308,20566,241
33309,13879,50
33310,27892,187
33311,9888,177
33312,6940,96
33313,31080,10
33314,24524,97
33315,46461,162
33316,22967,185
33317,1492,190
33318,17380,195
33319,45884,128
33320,27778,80
33321,7879,109
33322,15805,103
33323,24277,95
33324,15864,34
33325,27149,226
33326,6091,48
33327,40922,145
33328,41438,198
33329,12954,182
33330,9481,120
33331,10595,239
33332,45912,131
33333,29763,213
33334,340,99
33335,19964,51
33336,37908,183
33337,2344,125
33338,39062,68
33339,4219,20
33340,22533,92
33341,27232,112
33342,38184,24
33343,48142,107
33344,15707,48
33345,36085,72
33346,23965,169
33347,39036,229
33348,13905,134
33349,4988,36
33350,10283,67
33351,43408,65
33352,18762,65
33353,21080,119
33354,36316,196
33355,26459,141
33356,11290,203
33357,39191,19
33358,34951,124
33359,2855,163
33360,8974,53
33361,45512,90
33362,16713,27
33363,32293,120
33364,25675,212
33365,35713,29
33366,11509,201
33367,24267,75
33368,12035,76
33369,47062,53
33370,31568,210
33371,1233,121
33372,9395,54
33373,551,232
33374,27114,120
33375,10961,140
33376,28270,15
33377,24440,97
33378,28883,210
33379,29931,215
33380,34606,200
33381,5951,93
33382,33205,169
33383,46295,137
33384,44248,70
33385,760,24
33386,43057,147
33387,29907,233
33388,2816,85
33389,49029,73
33390,14946,223
33391,45107,229
33392,44471,26
33393,39616,18
33394,17626,212
33395,48352,56
33396,15605,107
33397,27662,49
33398,10014,192
33399,28495,128
33400,15217,178
33401,1986,233
33402,791,111
33403,14586,54
33404,24384,209
33405,1480,134
33406,20793,143
33407,34636,112
33408,13508,220
33409,16371,90
33410,43451,76
33411,44952,50
33412,9644,126
33413,26907,132
33414,3148,38
33415,37237,69
33416,34268,229
33417,976,115
33418,30273,15
33419,25037,34
33420,43023,100
33421,16215,111
33422,13156,122
33423,27578,145
33424,45649,229
33425,36903,157
33426,6011,77
33427,21653,174
33428,39225,159
33429,9076,72
33430,38320,7
33431,38154,34
33432,21928,231
33433,1323,60
33434,32302,75
33435,4265,46
33436,11147,154
33437,19123,51
33438,19694,237
33439,18370,129
33440,37820,212
33441,6883,105
33442,42920,122
33443,19563,137
33444,3206,186
33445,16956,111
33446,45998,41
33447,26900,208
33448,40071,189
33449,19344,88
33450,24750,171
33451,38364,134
33452,9043,169
33453,3620,176
33454,27361,54
33455,11454,45
33456,19256,158
33457,41104,241
33458,38031,62
33459,12843,220
33460,40833,225
33461,45278,29
33462,27311,211
33463,24146,175
33464,38025,162
33465,35529,205
33466,38066,176
33467,45519,174
33468,19258,199
33469,33194,110
33470,12714,121
33471,5848,237
33472,41457,74
33473,21580,55
33474,4711,195
33475,16752,86
33476,10863,122
33477,1922,92
33478,1825,144
33479,20436,45
33480,33105,107
33481,45536,95
33482,29223,90
33483,29890,92
33484,14494,240
33485,8059,59
33486,6444,123
33487,17867,96
33488,40885,66
33489,9106,226
33490,21819,16
33491,10146,218
33492,26309,100
33493,12262,105
33494,16916,236
33495,40895,177
33496,6266,40
33497,2861,136
33498,31794,223
33499,4345,79
33500,7948,240
33501,23516,78
33502,39371,169
33503,42119,169
33504,3033,205
33505,24683,219
33506,6671,47
33507,12321,191
33508,41061,192
33509,469,239
33510,5383,114
33511,42075,206
33512,17692,205
33513,854,54
33514,21585,194
33515,41244,1
33516,45113,124
33517,2951,37
33518,46366,50
33519,36512,98
33520,20077,148
33521,15536,181
33522,19209,209
33523,38024,60
33524,17122,154
33525,14555,102
33526,10455,83
33527,27634,101
33528,36300,205
33529,25711,28
33530,3830,226
33531,3364,42
33532,35752,6
33533,7981,138
33534,32626,164
33535,44829,215
33536,48407,103
33537,26932,191
33538,15025,70
33539,16657,177
33540,6197,53
33541,2331,116
33542,41111,182
33543,36584,52
33544,47240,70
33545,23892,209
33546,12137,176
33547,46915,74
33548,1077,241
33549,37033,197
33550,34786,53
33551,15821,130
33552,5025,121
33553,34576,191
33554,36058,14
33555,486,38
33556,16688,56
33557,26583,238
33558,12749,232
33559,4645,183
33560,26372,120
33561,33337,214
33562,16073,29
33563,23113,211
33564,15559,11
33565,11977,202
33566,12963,127
33567,26549,209
33568,39285,143
33569,11650,168
33570,43325,49
33571,33623,188
33572,26826,187
33573,21120,130
33574,7456,206
33575,42135,82
33576,23060,47
33577,15782,59
33578,36590,229
33579,9556,161
33580,20856,133
33581,28598,157
33582,7680,135
33583,21600,117
33584,14796,77
33585,37217,206
33586,37190,54
33587,20301,210
33588,5735,144
33589,11976,149
33590,43602,8
33591,25596,149
33592,27731,60
33593,36262,109
33594,17246,72
33595,4221,236
33596,16040,115
33597,31071,67
33598,36752,71
33599,6865,131
33600,4290,193
33601,17539,241
33602,35315,166
33603,47335,98
33604,26276,119
33605,21300,58
33606,14235,49
33607,44175,42
33608,24325,155
33609,28585,241
33610,42004,2
33611,15615,180
33612,20800,21
33613,26713,4
33614,27375,66
33615,15713,99
33616,29020,35
33617,48558,153
33618,919,129
33619,34633,195
33620,36105,132
33621,16679,63
33622,41793,11
33623,40560,7
33624,475,57
33625,12420,159
33626,17387,49
33627,6081,33
33628,14426,155
33629,20423,131
33630,13905,121
33631,44293,155
33632,46715,68
33633,15885,52
33634,23544,155
33635,42887,211
33636,18066,123
33637,42299,24
33638,24242,13
33639,28660,20
33640,41999,48
33641,37559,122
33642,16112,188
33643,26964,22
33644,42206,222
33645,22596,12
33646,30917,69
33647,17359,210
33648,649,8
33649,41928,235
33650,14169,18
33651,39928,106
33652,2057,175
33653,23820,93
33654,48910,138
33655,46087,76
33656,1473,45
33657,5509,148
33658,37183,160
33659,4315,92
33660,33282,138
33661,25046,181
33662,4974,82
33663,20619,29
33664,31567,114
33665,5554,150
33666,1300,136
33667,33449,67
33668,45052,2
33669,11577,40
33670,11987,193
33671,27605,0
33672,3616,110
33673,19082,205
33674,398,110
33675,26653,48
33676,48324,12
33677,5502,63
33678,22384,112
33679,20799,60
33680,1283,180
33681,6048,189
33682,6064,4
33683,15936,136
33684,28469,43
33685,27248,146
33686,24947,105
33687,22347,60
33688,26855,194
33689,6906,203
33690,44793,98
33691,19716,101
33692,29635,218
33693,36747,140
33694,14542,95
33695,30172,190
33696,32395,149
33697,8393,93
33698,48324,181
33699,25421,212
33700,49039,233
33701,29264,15
33702,38702,76
33703,7000,193
33704,44026,72
33705,22755,31
33706,37814,193
33707,48006,77
33708,40941,157
33709,38165,166
33710,9062,110
33711,12941,97
33712,29392,217
33713,15258,101
33714,26554,15
33715,7487,56
33716,36804,104
33717,3738,24
33718,45417,88
33719,9981,32
33720,46769,55
33721,15755,198
33722,15001,46
33723,41390,78
33724,10691,11
33725,5320,29
33726,22633,181
33727,43755,13
33728,47012,8
33729,6046,200
33730,27414,31
33731,41611,84
33732,43486,1
33733,25044,184
33734,48237,111
33735,3319,200
33736,38514,210
33737,33613,22
33738,14174,17
33739,38446,26
33740,9883,55
33741,45274,147
33742,740,174
33743,41756,48
33744,16006,63
33745,16555,5
33746,15628,205
33747,13835,6
33748,36167,53
33749,30359,199
33750,45419,193
33751,21059,171
33752,40481,141
33753,176,132
33754,10538,238
33755,34517,202
33756,3657,161
33757,12890,83
33758,27459,51
33759,44999,21
33760,42467,72
33761,15851,149
33762,48674,62
33763,17088,98
33764,1087,142
33765,26246,178
33766,42624,80
33767,8049,183
33768,39007,21
33769,8979,168
33770,41859,134
33771,20175,126
33772,29429,86
33773,27304,6
33774,29055,110
33775,1455,71
33776,39346,190
33777,36105,109
33778,11053,45
33779,14537,206
33780,46242,68
33781,36286,39
33782,16624,145
33783,3389,96
33784,31895,0
33785,22739,121
33786,6802,32
33787,8713,161
33788,14145,127
33789,5396,185
33790,11841,125
33791,36555,58
33792,31323,49
33793,13331,175
33794,8806,227
33795,5894,158
33796,27386,14
33797,25168,147
33798,44648,236
33799,30931,115
33800,46450,7
33801,41396,142
33802,15133,85
33803,29,29
33804,26056,84
33805,19175,1
33806,14103,217
33807,39446,143
33808,34667,236
33809,40871,121
33810,941,26
33811,27609,107
33812,3503,228
33813,41573,65
33814,41934,204
33815,48255,70
33816,30003,83
33817,39436,132
33818,36431,80
33819,33021,242
33820,37165,212
33821,32589,174
33822,8638,53
33823,14263,40
33824,48351,144
33825,40029,179
33826,22095,203
33827,5134,30
33828,15419,162
33829,46761,97
33830,17550,169
33831,41013,61
33832,40878,194
33833,18804,216
33834,6421,228
33835,4096,147
33836,10271,66
33837,490,125
33838,15494,197
33839,5593,217
33840,7258,98
33841,28847,187
33842,22894,186
33843,23507,162
33844,23814,61
33845,46212,125
33846,48466,216
33847,38094,92
33848,1653,64
33849,41863,114
33850,14121,8
33851,15823,75
33852,20171,221
33853,28914,108
33854,19184,46
33855,28401,205
33856,29581,232
33857,12290,192
33858,10622,52
33859,29605,70
33860,1430,190
33861,32806,7
33862,9255,47
33863,5802,11
33864,23696,154
33865,48784,176
33866,35738,95
33867,5772,188
33868,23320,222
33869,32912,82
33870,14319,178
33871,14687,116
33872,40316,98
33873,10353,211
33874,27325,197
33875,33080,217
33876,20720,54
33877,24528,142
33878,28441,157
33879,28954,135
33880,10108,190
33881,31750,211
33882,40134,108
33883,48366,23
33884,7113,120
33885,14425,229
33886,26651,98
33887,34676,161
33888,1056,181
33889,22725,157
33890,9851,188
33891,46683,102
33892,34131,213
33893,33856,5
33894,15595,76
33895,15892,23
33896,9654,146
33897,42189,69
33898,34925,235
33899,15353,229
33900,18193,84
33901,42637,37
33902,25511,242
33903,47853,9
33904,14476,169
33905,43421,130
33906,43608,144
33907,12211,225
33908,46231,193
33909,11032,45
